number,mean_noise
300,1.1416789355948271
301,1.1184903041067507
302,1.1513985430794647
303,1.1399391935114354
304,1.135106678935754
305,1.151672471979769
306,1.1466650648762522
307,1.1575474200809475
308,1.1364165142811826
309,1.149947715592722
310,1.1461656669518512
311,1.143439152918454
312,1.1339719039939402
313,1.138045441752829
314,1.13632961144041
315,1.1436790158661363
316,1.1456434996867375
317,1.1389685806639462
318,1.1316163312876615
319,1.1470177297001924
320,1.1297518804260362
321,1.1306549228798486
322,1.1361011892685597
323,1.1373251917807679
324,1.148793525694605
325,1.1293212931673067
326,1.1413452167598332
327,1.1281014459754204
328,1.1280029228392923
329,1.1219148362924583
330,1.141904770359141
331,1.1300867431500947
332,1.1391361528929485
333,1.13315962545528
334,1.1418436667545317
335,1.137279477678525
336,1.1376849402032487
337,1.1317918086479861
338,1.135362420490781
339,1.150968824706355
340,1.1276883832137723
341,1.1400379555527924
342,1.1554966902560306
343,1.1438231085736732
344,1.1404716646833204
345,1.150320372913033
346,1.1424252777023858
347,1.1450231905425348
348,1.1326584023821622
349,1.149461818093998
350,1.1388829607964985
351,1.1362615234091726
352,1.1448316143063166
353,1.1254384580173726
354,1.1480132987591558
355,1.1270985590804061
356,1.143835773947066
357,1.1284720482006596
358,1.154504381464088
359,1.1433197454068542
360,1.130532174257579
361,1.148882716928651
362,1.1315671872909046
363,1.1401060909561218
364,1.1422264416251988
365,1.1377682157606022
366,1.1279627747962986
367,1.1224660618874336
368,1.13426324913194
369,1.132256524319553
370,1.1389597055742207
371,1.1480631215480428
372,1.1279787951194171
373,1.1336485252657986
374,1.150786432110961
375,1.1346177583707806
376,1.1468524088088596
377,1.1335473810025805
378,1.1488568554943555
379,1.144229905441228
380,1.1420142028472722
381,1.1228826448757239
382,1.125713305076913
383,1.1337033841300992
384,1.1422472378686201
385,1.1297050405754567
386,1.1363280841963805
387,1.1214439356180483
388,1.1380511135511189
389,1.1365144402852732
390,1.1414562352140125
391,1.1455146445227369
392,1.1354176400684535
393,1.117220671000982
394,1.144219974741248
395,1.1428030522356942
396,1.1311723818702284
397,1.1369817826196633
398,1.1248585531891353
399,1.1475912663425083
400,1.1322250901429038
401,1.1436459497005709
402,1.1411352802735435
403,1.1377527208927267
404,1.158144822542231
405,1.1317483881326444
406,1.1250541322595158
407,1.1476192518773
408,1.1316979031299823
409,1.1364226775372692
410,1.1428978881095888
411,1.133019486165864
412,1.1218352700366014
413,1.1348949783845383
414,1.1405625381962678
415,1.1240141644213564
416,1.134315531236986
417,1.1561799097283352
418,1.1359793866575725
419,1.146815744502464
420,1.1238781383410252
421,1.1293414427992896
422,1.1243466595876752
423,1.1327635944693464
424,1.1205139146068255
425,1.1417070298567287
426,1.1368812617634574
427,1.1432107728342156
428,1.1348947028834862
429,1.1335632237996276
430,1.1447825086844998
431,1.1324827339933927
432,1.1551760788241507
433,1.1480287171647947
434,1.1317335649311118
435,1.1423901796597522
436,1.139051326770698
437,1.1520633354563878
438,1.1332055309811218
439,1.130607056277009
440,1.1327888587763888
441,1.139269800277523
442,1.148105442568042
443,1.1453863807610596
444,1.146544590316674
445,1.1276932761278173
446,1.1420380392764717
447,1.1406252926909488
448,1.1293764238066932
449,1.1310926817753755
450,1.1330927206781756
451,1.1440218419301034
452,1.133397106327753
453,1.1293126816429169
454,1.1523514880647903
455,1.1532432124733347
456,1.1350587805737362
457,1.1374213356299985
458,1.128398660112493
459,1.1239095728991295
460,1.144303908322267
461,1.1313671733301918
462,1.1215917916938556
463,1.1511857390710636
464,1.1256850291039877
465,1.1375126714728905
466,1.142128404301723
467,1.1397089454730243
468,1.1299959670880042
469,1.1417345845688107
470,1.1298824739667117
471,1.126947840359172
472,1.1398913002959703
473,1.1395516328800588
474,1.1271243950329601
475,1.1386707009154238
476,1.14882808088664
477,1.1401329279060524
478,1.134741950095382
479,1.149046643922406
480,1.1400519220633738
481,1.1312925619368
482,1.1392698754747943
483,1.1300387019361826
484,1.1413250733419753
485,1.1337657212134467
486,1.1394673488300888
487,1.133630146728119
488,1.1432979797616571
489,1.1393836235733696
490,1.15208144702435
491,1.1403681101175556
492,1.1312218814429424
493,1.1264842007019478
494,1.1329567599001518
495,1.1352249179923233
496,1.146379182067249
497,1.134805832290722
498,1.136484658668978
499,1.1453812670342745
500,1.1348752292702695
501,1.1341040326048957
502,1.1403618863822587
503,1.133826711848257
504,1.156661044333942
505,1.1307477292522046
506,1.1471711279221968
507,1.1302220240975671
508,1.143306381985281
509,1.1463209181358605
510,1.1452842156121843
511,1.1349923332759482
512,1.1428635641662446
513,1.1372299253804137
514,1.1279632562799535
515,1.1282394431391414
516,1.1426351130044243
517,1.1415028850140418
518,1.138730877368521
519,1.1509168832902332
520,1.1308920483838898
521,1.1379785006582641
522,1.1321325839273826
523,1.140467374266417
524,1.1359237932443478
525,1.1276646143224043
526,1.1403297993030066
527,1.143193348438529
528,1.122836732244974
529,1.1401719098209653
530,1.1316038930503731
531,1.1371712363750168
532,1.129314366829306
